time,PdBialWaszynCO1g,PdHajnowkJagMOBCO1g,PkNiskoSzklaCO1g,PkRzeszRejtaCO1g,PmGdaLeczk08CO1g,PmGdaOstrz05CO1g,PmGdaPoWie01CO1g,PmGdaWyzwo03CO1g,PmGdyPoreb04CO1g,PmKosTargo12CO1g,PmLebMalcz16CO1g,PmLinieKos17CO1g,PmMalMicki15CO1g,PmSlupKniaziCO1g,PmSopBitPl06CO1g,PmStaGdaLubiCO1g,PmTczeTarg07CO1g,WmElbBazynskCO1g,WmGoldJacwieCO1g,WmOlsPuszkinCO1g,WmOstrChrobrCO1g,ZpSzczPils02CO1g
6/23/16 12:00,0.212,,0.23697,0.22184,0.240006,,0.205731,0.288684,0.24402,0.216448,0.218447,0.22358,,,0.271982,0.195,0.237416,0.190641,0.203301,0.221111,0.134747,0.55237
6/23/16 18:00,0.222,,0.24732,0.24289,0.280538,,0.213457,0.296436,0.257722,0.230489,0.242359,0.269127,0.232093,,0.14544,0.203,0.268008,0.193336,0.127531,0.196741,0.147174,0.63272
6/24/16 0:00,0.361,,0.35361,0.39025,0.305451,,0.365534,0.370217,0.225644,0.173074,0.341112,,0.236443,,0.260384,0.214,0.328274,0.200449,0.239391,0.303969,0.190533,0.43106
6/24/16 6:00,0.453,,0.24747,0.32289,0.312815,,0.282151,0.33283,0.34285,0.191206,0.227694,,0.260807,,0.276913,0.226,0.305358,0.198608,0.220001,0.304579,0.201061,0.4552
6/24/16 12:00,0.288,,0.2374,0.21,0.329369,,0.275856,0.371514,0.398271,0.183535,0.278784,,0.292547,,,0.322,0.311604,0.23447,0.252918,0.218483,0.175023,0.68311
6/24/16 18:00,0.303,,0.26463,0.22781,0.320706,,0.27438,0.30768,0.331898,0.186822,0.455799,0.255038,0.280551,,0.268016,0.269,0.328194,0.233858,0.188157,0.212662,0.284144,0.62397
6/25/16 0:00,0.371,,0.32745,0.30315,0.731885,,0.661902,0.486412,0.332505,0.356109,0.388809,0.27683,0.253876,,0.317815,0.455,0.39233,0.224429,0.422,0.350487,0.410834,0.45425
6/25/16 6:00,0.453,,0.28778,0.26821,0.51329,,0.486942,0.483885,0.333462,,0.306209,0.269999,0.25894,,0.272875,0.304,0.389192,0.205823,0.248018,0.29737,0.298366,0.36258
6/25/16 12:00,0.284,,0.29501,0.26739,0.345677,,0.269081,0.39508,0.366637,0.356949,0.291328,0.263367,0.28556,,,0.294,0.310939,0.25487,0.231146,0.236135,0.289583,0.70797
6/25/16 18:00,0.27,,0.2713,0.25955,0.448737,,0.359612,0.340632,0.349221,0.356216,0.256094,0.300969,0.343694,,,0.32,0.294921,0.267935,0.212727,0.205535,0.267417,0.56751
6/26/16 0:00,0.279,,0.27318,0.29428,0.328731,,0.263964,0.321771,0.246478,0.300392,0.252163,0.230305,0.252795,,,0.314,0.292791,0.186607,0.217348,0.247443,0.270752,0.44939
6/26/16 6:00,0.278,,0.26396,0.22867,0.282179,,0.270507,0.337882,0.279153,0.296083,0.254918,0.256327,0.241384,,,0.261,0.307905,0.187259,0.218252,0.226899,0.274457,0.31913
6/26/16 12:00,0.268,,0.22608,0.22464,0.353618,,0.250161,0.368345,,0.304089,0.21205,0.245809,0.299097,,,0.266,0.294855,0.229659,0.212488,0.207151,0.27415,0.25802
6/26/16 18:00,0.27,,0.25314,0.2226,0.248584,,0.203594,0.235276,0.191386,0.23321,0.154456,0.258605,0.242025,,,0.179,0.21235,0.156343,0.198268,0.249895,0.251636,0.32479
6/27/16 0:00,0.271,,0.23702,0.17709,0.209697,,0.159495,0.224535,0.149294,0.233251,0.267664,0.263377,0.182228,,,0.252,0.2052,0.141089,0.195505,0.179958,0.205804,0.35523
6/27/16 6:00,0.257,,0.22341,0.18695,0.2062,,0.199113,0.222648,0.141246,0.195928,0.364576,0.24483,0.220172,,,0.293,0.374407,0.149565,0.160986,0.18678,0.241699,0.3093
6/27/16 12:00,0.261,,0.18682,0.19196,,,0.154269,0.255737,0.19552,0.196836,0.151749,0.250053,0.17705,,,0.24,0.153884,0.123221,0.205696,0.14926,0.218899,0.32693
6/27/16 18:00,0.229,,0.23049,0.20649,0.281993,,0.207263,0.271291,0.2104,0.340334,0.172766,0.274984,0.320708,,0.279189,0.278,0.199465,0.137097,0.188074,0.152875,0.219516,0.36883
6/28/16 0:00,0.197,,0.24724,0.20592,0.357514,,0.429364,0.486695,0.226895,0.296494,0.22137,0.305193,0.243569,,0.338992,0.255,0.241304,0.191883,0.273961,0.213132,0.241012,0.33921
6/28/16 6:00,0.201,,0.21579,0.21147,0.311732,,0.331371,0.3731,0.193628,,0.424239,0.316956,0.26362,,0.259374,0.281,0.29274,0.14289,0.308137,0.26539,0.227605,0.27503
6/28/16 12:00,0.219,,0.13917,0.14187,0.223964,,0.190779,0.258974,0.166598,0.239585,0.177514,0.267304,0.267843,,0.296135,0.179,0.182722,0.159231,0.204441,0.179154,0.251893,0.34104
6/28/16 18:00,0.24,,0.14768,0.13342,0.305523,,0.231838,0.271754,0.208827,0.283848,0.174603,0.297302,0.344707,,0.323385,0.21,0.250143,0.159195,0.19887,0.201133,0.240452,0.34976
6/29/16 0:00,0.465,,0.22406,0.27705,0.260625,,0.27959,0.230921,0.175044,0.286836,0.236051,0.323244,0.194339,,0.326994,0.193,0.199605,0.131266,0.285559,0.228738,0.282398,0.23326
6/29/16 6:00,0.343,,0.3563,0.26843,0.251146,,0.264525,0.284796,0.173372,0.241152,,0.291475,0.263513,,0.270868,0.193,0.216402,0.135582,0.281047,0.240194,0.279666,0.2265
6/29/16 12:00,0.262,,0.15558,0.14741,,,0.191815,0.26605,0.201184,,0.229336,0.273313,0.208326,,0.304647,0.166,0.193498,0.179531,0.198307,0.177612,0.22017,0.41518
6/29/16 18:00,0.212,,0.20391,0.1961,0.257139,,0.225944,0.298058,0.200775,0.253273,0.219421,0.285458,0.203573,,0.297466,0.218,0.21856,0.233851,0.194133,0.210558,0.235122,0.36053
6/30/16 0:00,0.216,,0.33778,0.24698,0.279496,,0.257973,0.305051,0.165863,0.29311,0.285464,0.257987,0.255128,,0.380642,0.221,0.232183,0.219834,0.21931,0.320884,0.225238,0.39947
6/30/16 6:00,0.293,,0.27301,0.39351,0.326228,,0.388314,0.3556,0.156544,0.253393,0.488722,0.267855,0.23307,,0.319471,0.225,0.274749,0.270454,0.280373,0.222317,0.276426,0.30532
6/30/16 12:00,0.245,,0.17215,0.17873,0.273097,,0.202065,0.350797,0.306378,,0.165548,0.242461,0.222339,,0.276418,0.149,0.195791,0.190466,0.177871,0.218528,0.225251,0.41605
6/30/16 18:00,0.24,,0.19797,0.1915,0.275888,,0.227686,0.300123,0.224664,0.355206,0.264475,0.290589,0.283607,,0.242031,0.193,0.202348,0.236376,0.185368,0.186361,0.252173,0.39443
7/1/16 0:00,0.256,,0.20884,0.19261,0.418864,,0.417894,0.405203,0.18476,0.237662,0.272736,0.277821,0.212251,,0.260559,0.204,0.241691,0.226744,0.214752,0.210488,0.217919,0.54849
7/1/16 6:00,0.325,,0.25123,0.28344,0.405833,,0.42796,0.418768,0.256735,0.23076,0.874964,0.294516,0.295078,,0.271415,0.206,0.273581,0.230887,0.216233,0.220166,0.239267,0.35345
7/1/16 12:00,0.333,,0.22618,0.21114,0.250982,,0.195635,0.308159,0.191817,0.23038,0.197594,,0.203486,,0.407184,0.171,0.317798,0.210231,0.229884,0.203424,0.222646,0.46726
7/1/16 18:00,0.242,,0.28889,0.28673,0.244133,,0.196132,0.28919,0.188363,0.252289,0.223797,0.271825,0.235506,,0.166074,0.267,0.225328,0.223504,0.195087,0.190483,0.24819,0.48335
7/2/16 0:00,0.487,,0.29894,0.28999,0.530757,,0.670517,0.551817,0.25199,0.69545,0.241333,0.296299,0.25732,,0.279835,0.174,0.331622,0.272389,0.30983,0.394796,0.26193,0.47553
7/2/16 6:00,0.296,,0.2375,0.29819,0.282825,,0.310263,0.350174,0.18934,0.219121,0.197815,0.306569,0.233953,,0.227764,0.298,0.310857,0.244663,0.23076,0.262597,0.288044,0.31869
7/2/16 12:00,0.232,,0.23282,0.19895,,,0.227805,0.329083,0.205415,,0.195468,0.250667,0.218383,,0.178743,0.212,0.230572,0.25667,0.207975,0.19192,0.279443,0.42276
7/2/16 18:00,0.233,,0.29794,0.263,0.253043,,0.238866,0.330975,0.190122,,0.229067,0.275663,0.200867,,0.182928,0.306,0.237531,0.236161,0.191517,0.198468,0.241569,0.32706
7/3/16 0:00,,,0.44465,0.28698,0.24967,,0.242515,0.318506,0.211923,,0.207169,0.292413,0.221814,,0.210063,0.275,0.243746,0.20256,0.191448,0.185755,0.212434,0.21052
7/3/16 6:00,,,0.20485,0.17277,0.201654,,0.194844,0.265248,0.165271,,0.154609,0.244771,0.23161,,0.185043,0.229,0.201736,0.192264,0.198206,0.189391,0.214017,0.08852
7/3/16 12:00,,,0.20997,0.17267,0.180898,,0.158682,0.237049,0.224807,,0.124388,0.242092,0.206963,,0.174664,0.175,0.134169,0.160056,0.198511,0.190827,0.192644,0.25001
7/3/16 18:00,,,0.13498,0.17486,0.171436,,0.163745,0.223247,0.18058,,0.126047,0.204698,0.244016,,0.180358,0.291,0.155563,0.124768,0.187468,0.134225,0.171708,0.29646
7/4/16 0:00,,,0.16237,0.21081,0.189284,,0.203062,0.240046,0.15203,,0.222748,0.223617,0.200388,,0.19922,0.214,0.151495,0.185176,0.194638,0.249147,0.212427,0.20053
7/4/16 6:00,,,0.24074,0.31609,0.187333,,0.207331,0.247149,0.181484,,0.155855,0.251359,0.191039,,0.19462,0.193,0.214472,0.160572,0.127957,0.200406,0.213653,0.13309
7/4/16 12:00,0.231,,0.11156,0.14052,0.175562,,0.149637,0.212063,0.198985,,0.143256,0.243689,0.157463,,0.18142,0.298,0.319713,0.139591,0.212725,0.125365,0.180371,0.26499
7/4/16 18:00,0.226,,0.1393,0.16804,0.161959,,0.14651,0.200127,0.146032,,0.142897,0.192505,0.178814,,0.167674,0.258,0.14369,0.126372,0.218031,0.145234,0.172593,0.30239
7/5/16 0:00,0.19,,0.16982,0.28286,0.184308,,0.177069,0.225967,0.12136,,0.246019,0.239374,0.185987,,0.174528,0.244,0.141089,0.145861,0.211275,0.2318,0.177137,0.42611
7/5/16 6:00,0.196,,0.21558,0.28908,0.209126,,0.214554,0.294728,0.190696,,0.282782,0.244142,0.267112,,0.181216,0.275,0.262681,0.184761,0.198569,0.211495,0.199431,0.3144
7/5/16 12:00,0.203,,0.13558,0.12929,,,0.158749,0.276106,0.191073,,0.15688,0.245343,0.237845,,0.163167,0.251,0.191142,0.141072,0.171341,0.136824,0.175868,0.39286
7/5/16 18:00,0.208,,0.20161,0.17622,,,0.184124,0.243158,0.236816,,0.18265,0.246093,0.185568,,0.169864,0.207,0.221276,0.143612,0.182957,0.1491,0.193763,0.40207
7/6/16 0:00,0.199,,0.26261,0.26435,,,0.177758,0.263432,0.190669,,0.16998,0.276833,0.209583,,0.165896,0.19,0.255766,0.160533,0.217787,0.199685,0.190921,0.22041
7/6/16 6:00,0.319,,0.21247,0.25437,,,0.202376,,0.185837,,0.140461,0.271604,0.188957,,0.161998,0.188,0.286436,0.178042,0.216529,0.185936,0.173435,0.14961
7/6/16 12:00,0.246,,0.14524,0.18616,,,0.144446,0.21501,0.161703,,0.136988,0.216652,0.203148,,0.17708,0.227,0.205902,0.157646,0.225328,0.147127,0.209513,0.15565
7/6/16 18:00,0.196,,0.09875,0.09679,0.282959,,0.243829,0.274177,0.19561,0.292242,0.139577,0.254725,0.20638,,0.228249,0.257,0.245469,0.143474,0.213769,0.130203,0.171096,0.22033
7/7/16 0:00,0.173,,0.09426,0.10844,0.222221,,0.158956,0.244125,0.169376,0.265099,0.131839,0.248216,0.160283,,0.213004,0.195,0.224612,0.141741,0.269535,0.14354,0.156476,0.13633
7/7/16 6:00,0.188,,0.09515,0.11328,0.217602,,,0.25349,0.194829,0.263744,0.140428,0.262607,0.214726,,0.213582,0.23,0.262698,0.14626,0.205864,0.14576,0.168095,0.1001
7/7/16 12:00,0.239,,0.1313,0.08122,0.199297,,0.145793,0.216273,0.168996,0.246664,0.114805,0.224405,0.179874,,0.17358,0.252,0.208912,0.140383,0.307151,,0.184524,0.23615
7/7/16 18:00,0.228,,0.15235,0.14598,0.176368,,0.143899,0.189774,0.130245,0.23157,0.117134,0.202554,0.190233,,0.17168,0.183,0.166663,0.118083,0.187387,0.107457,0.155697,0.29376
7/8/16 0:00,0.19,,0.18387,0.21098,0.203781,,0.202613,0.219048,0.128193,0.268089,0.208803,0.216079,0.168565,,0.183142,0.162,0.187465,0.120936,0.149148,0.128541,0.16142,0.29155
7/8/16 6:00,0.177,,0.19469,0.22129,0.22566,,0.207592,0.26847,0.16876,0.28753,0.152533,0.235028,0.198962,,0.202758,0.213,0.2436,0.138844,0.143464,0.166531,0.191204,0.28781
7/8/16 12:00,0.191,,0.09739,0.09341,0.229223,,0.163512,0.241776,,0.315085,0.170539,0.258097,0.331219,,0.170266,0.233,0.18485,0.150877,0.206546,0.141156,0.164841,0.40498
7/8/16 18:00,0.24,,0.11948,0.13254,0.231203,,0.176357,0.251266,0.163918,0.309267,0.258791,0.266594,0.207498,,0.198989,0.232,0.207578,0.153459,0.212355,0.159929,0.191055,0.45715
7/9/16 0:00,0.218,,0.27024,0.21989,0.234168,,0.16993,0.254743,0.144153,0.313989,0.216382,0.265708,0.212618,,0.200661,0.2,0.199521,0.143335,0.188978,0.188629,0.17046,0.26074
7/9/16 6:00,0.246,,0.22328,0.2492,0.230751,,0.182832,,0.136057,0.276888,0.198321,0.255898,0.2058,,0.193334,0.198,0.210991,0.153252,0.295954,0.179297,0.161913,0.14375
7/9/16 12:00,0.233,,0.16645,0.14533,,,0.180422,0.276544,0.188545,0.335504,0.205881,0.245584,0.211213,,0.200889,0.231,0.199743,0.167815,0.263904,0.14383,0.1749,0.23867
7/9/16 18:00,0.252,,0.16649,0.11896,0.201924,,0.164684,0.246272,0.142442,0.273457,0.193639,0.229194,0.232564,,0.186195,0.186,0.178513,0.171131,0.277123,0.156536,0.183733,0.26995
7/10/16 0:00,0.248,,0.16206,0.18315,0.197287,,0.171653,0.245582,0.123508,0.351416,0.213134,0.220451,0.209448,,0.175757,0.174,0.168169,0.147348,0.20314,0.169012,0.178667,0.36561
7/10/16 6:00,0.231,,0.16597,0.13511,0.201186,,,0.260946,0.132613,0.273942,0.178392,0.200713,0.1915,,0.178211,0.167,0.189109,0.132234,0.175909,0.163737,0.152102,0.23344
7/10/16 12:00,0.211,,0.14386,0.11112,0.226261,,0.196133,0.277663,0.166348,0.307982,0.2345,0.21581,0.204978,,0.187608,0.193,0.19774,0.155544,0.168113,0.149044,0.165049,0.36325
7/10/16 18:00,0.249,,0.14262,0.14567,0.262246,,0.213014,0.331753,0.215099,0.356369,0.28159,0.256088,0.270244,,0.217517,0.237,0.241909,0.203972,0.244947,0.16337,0.188072,0.53033
7/11/16 0:00,0.243,,0.24364,0.18248,0.495476,,0.475817,0.423421,0.299564,0.453351,0.313061,0.211314,0.291118,,0.358379,0.265,0.314675,0.206524,0.240899,0.236466,0.201287,0.44477
7/11/16 6:00,0.281,,0.22795,0.21823,0.27988,,0.313552,0.384585,0.217109,0.347232,0.232929,0.222756,0.273367,,0.225333,0.254,0.33804,0.192813,0.241366,0.231687,0.350112,0.36895
7/11/16 12:00,0.283,,,0.18495,0.314784,,0.245459,0.381226,,0.344074,0.275139,0.249565,0.315607,,0.233278,0.319,0.287269,0.386333,0.242274,0.203841,0.21234,0.4874
7/11/16 18:00,0.272,,0.25645,0.2264,0.297958,,0.248826,0.351808,0.263972,0.350684,0.201332,0.247844,0.344758,,0.207749,0.375,0.313396,0.364252,0.269851,0.193124,0.236094,0.47421
7/12/16 0:00,0.284,,0.20252,0.15361,0.239125,,0.269757,0.299548,0.199917,0.368506,0.255638,0.290111,0.261055,,0.190035,0.281,0.298465,0.276093,0.22408,0.264071,0.231591,0.46453
7/12/16 6:00,0.358,,0.21967,0.23004,0.295545,,0.405858,0.286401,0.209039,0.360421,0.273447,0.278799,0.259373,,0.181015,0.326,0.319389,0.344299,0.241778,0.218505,0.267506,0.27451
7/12/16 12:00,0.372,,0.21632,0.16134,0.21491,,0.175749,0.278418,0.186167,0.28043,0.163131,0.229743,0.261651,,0.228954,0.224,0.324468,0.239722,0.168831,0.150984,0.212925,0.35801
7/12/16 18:00,0.362,,0.23859,0.18098,0.219142,,0.190411,0.307056,0.23978,0.284581,0.219582,0.218693,0.266864,,0.269675,0.26,0.231562,0.269134,0.163169,0.144385,0.165513,0.36671
7/13/16 0:00,0.58,,0.42841,0.42153,0.423712,,0.369596,0.369965,0.265563,0.484899,0.329566,0.247647,0.245714,,0.316534,0.269,0.281173,0.261606,0.273449,0.227734,0.237332,0.34593
7/13/16 6:00,0.389,,0.2625,0.27947,0.239833,,0.262038,0.320522,0.177502,0.317902,0.300769,0.22157,0.388987,,0.250353,0.2,0.303421,0.368564,0.276359,0.249571,0.307599,0.28468
7/13/16 12:00,0.349,,0.25099,0.20829,0.220689,,0.173058,0.280289,0.204696,0.259492,0.158946,0.317893,0.289278,,0.230117,0.175,0.201121,0.24108,0.226989,0.224244,0.248227,0.38249
7/13/16 18:00,0.265,,0.23052,0.17545,0.208284,,0.163514,0.265784,0.172388,0.419464,0.191498,0.354306,0.338556,,0.230437,0.243,0.23071,0.220914,0.174004,0.23045,0.22249,0.38028
7/14/16 0:00,0.273,,0.20759,0.20405,0.317132,,0.222161,0.306373,0.277659,0.359987,0.270054,0.302376,0.261119,,0.295064,0.212,0.217144,0.217853,0.297315,0.2432,0.213887,0.25816
7/14/16 6:00,0.278,,0.21079,0.23423,0.190587,,0.170199,0.252371,0.201486,0.303206,0.205489,0.247346,0.307861,,0.199994,0.196,0.226037,0.325579,0.189935,0.224927,0.178046,0.25959
7/14/16 12:00,0.326,,0.25965,0.23582,0.248274,,0.200413,0.297248,0.203546,0.362097,0.183328,0.27315,0.332182,,0.21575,0.261,0.284857,0.298421,,0.186341,0.187419,0.3329
7/14/16 18:00,0.303,,0.22675,0.20451,0.22227,,0.179168,0.269956,0.177449,0.349346,0.15646,0.215149,0.354512,,0.217508,0.215,0.236249,0.287662,0.288629,0.207189,0.19736,0.32393
7/15/16 0:00,0.274,,0.10472,0.10645,,,0.185253,0.271761,0.150346,0.271179,0.134392,0.297743,0.265356,,0.216558,0.22,0.226677,0.342153,0.238262,0.164952,0.160193,0.16372
7/15/16 6:00,0.2,,0.14226,0.16729,,,0.165604,0.239468,0.184351,0.270036,0.13412,0.240351,0.21664,,0.199268,0.218,0.190496,0.290905,0.145457,0.180174,0.139315,0.18733
7/15/16 12:00,0.236,,0.12546,0.16551,,,0.16914,0.239313,0.195589,0.29714,0.152021,0.254147,0.233485,,0.17941,0.284,0.218413,0.261859,0.327644,0.142809,,0.21637
7/15/16 18:00,0.218,,0.13394,0.14348,0.253429,,0.176833,0.278216,0.230925,0.277722,0.178692,0.253221,0.209757,,0.211765,0.26,0.171318,0.313278,0.131574,0.155221,0.219098,0.30209
7/16/16 0:00,0.242,,0.1604,0.16583,0.211085,,0.147388,0.245998,0.188756,0.275442,0.210885,0.251808,0.189699,,0.182495,0.218,0.16855,0.288657,0.14095,0.15524,0.16964,0.21243
7/16/16 6:00,0.23,,0.18537,0.13703,0.215132,,0.192794,0.270137,0.215834,0.282496,0.151299,0.253357,0.186795,,0.209096,0.237,0.167836,0.313339,0.127976,0.161295,0.176645,0.17045
7/16/16 12:00,0.193,,0.16576,0.1604,0.204034,,0.151624,0.25294,0.18749,,0.130784,0.191799,0.23005,,0.163776,0.259,0.163889,0.293345,0.158596,0.138185,0.149269,0.33652
7/16/16 18:00,0.226,,0.19086,0.16678,0.210311,,0.15326,0.281864,0.200959,,0.156218,0.20286,0.218267,,0.188556,0.2,0.151293,0.284431,0.179775,0.122767,0.186757,0.3908
7/17/16 0:00,0.311,,0.17872,0.1591,0.439685,,0.584593,0.587807,0.293788,,0.204643,0.289229,0.201108,,0.345507,0.376,0.227997,0.336144,0.285917,0.279695,0.214155,0.37455
7/17/16 6:00,0.242,,0.1564,0.14875,0.216087,,0.208773,0.308618,0.258034,,0.170096,0.258152,0.219482,,0.216438,0.285,0.187331,0.329808,0.219222,0.24108,0.167066,0.32318
7/17/16 12:00,0.35,,0.17407,0.15739,0.266102,,0.183698,0.321653,0.230161,,0.1449,0.262118,0.258461,,0.192068,0.286,0.22268,0.492605,0.185813,0.157599,0.145693,0.35744
7/17/16 18:00,0.331,,0.16145,0.20919,0.215464,,0.150609,0.272043,0.180696,,0.159565,,0.233369,,0.175694,0.259,0.191147,0.342865,0.300002,0.19276,0.1802,0.43928
7/18/16 0:00,0.263,,0.2339,0.14428,0.234538,,0.164426,0.239092,0.158617,,0.189322,0.24541,0.188155,,0.146775,0.23,0.161581,0.381666,0.200537,0.155015,0.139126,0.27055
7/18/16 6:00,0.235,,0.21935,0.26309,0.22572,,0.215613,0.269979,0.190606,,0.179751,0.252228,0.18416,,0.17388,0.265,0.217309,0.414392,0.229572,0.176288,0.173546,0.27251
7/18/16 12:00,0.183,,0.15132,0.15289,,,0.208302,0.24227,0.207298,,0.148093,0.260017,0.210836,,0.143154,0.287,0.189071,0.357949,0.261793,0.137705,0.151647,0.30515
7/18/16 18:00,0.262,,0.16469,0.17039,0.196447,,0.176342,0.217153,0.169484,0.280577,0.137946,0.239644,0.370533,,0.126888,0.265,0.197968,0.390013,0.188407,0.140209,0.170427,0.34677
7/19/16 0:00,0.195,,0.14842,0.13917,0.219268,,0.152461,0.221618,0.1494,0.281132,0.236376,0.245859,0.201279,,0.144932,0.223,0.164654,0.404601,0.199507,0.149321,0.171715,0.26741
7/19/16 6:00,0.212,,0.1725,0.16598,0.606983,,0.205017,0.239142,0.179531,0.267826,0.180836,0.247569,0.225675,,0.145379,0.273,0.250839,0.46503,0.216279,0.173111,0.181869,0.27012
7/19/16 12:00,0.196,,0.16002,0.13237,0.221719,,0.147361,0.249442,0.181313,0.249329,0.136606,0.219944,0.342545,,0.166312,0.257,0.197186,0.398351,0.215093,0.147855,0.152627,0.39688
7/19/16 18:00,0.193,,0.16112,0.19311,0.24415,,0.171551,0.241701,0.185075,0.254366,,0.221869,0.265237,,0.166991,0.219,0.157893,0.479015,0.24486,0.121429,0.129124,0.4318
7/20/16 0:00,0.196,,0.16185,0.20559,0.26949,,0.196665,0.23629,0.169594,0.324017,0.271289,0.239984,0.217203,,0.158211,0.286,0.222443,0.27987,0.299032,0.145793,0.158024,0.31165
7/20/16 6:00,0.231,,0.18673,0.18769,0.24225,,0.26854,0.289896,0.181586,0.265366,0.186503,0.240866,0.256969,,0.168291,0.22,0.212253,0.46125,0.314637,0.150932,0.194654,0.45925
7/20/16 12:00,0.165,,0.08201,0.11127,0.244008,,0.176604,0.262864,0.210233,0.224267,0.248008,0.2041,,,0.15319,0.218,0.18087,0.41267,0.270402,0.122754,0.139519,0.40524
7/20/16 18:00,0.202,,0.1076,0.11643,0.249026,,0.154205,0.251241,0.226771,0.405746,0.157881,0.265673,0.203593,,0.274916,0.201,0.203939,0.264658,0.297666,0.117408,0.119796,0.51032
7/21/16 0:00,0.195,,0.16962,0.24113,0.359543,,0.263802,0.29362,0.169686,0.535498,0.228021,0.282858,0.125644,,0.330099,0.315,0.270143,0.349455,0.280765,0.148593,0.157093,0.37061
7/21/16 6:00,0.217,,0.19766,0.28536,0.313692,,0.239968,0.27978,0.226224,0.656641,0.301796,0.245571,0.20377,,0.299382,0.261,0.253493,0.41675,0.292826,0.155695,0.150333,0.34607
7/21/16 12:00,0.217,,0.07354,0.11112,,,0.131619,0.256524,,0.243616,0.133162,0.223111,0.139815,,0.274932,0.223,0.189996,0.316476,0.299928,0.111041,0.118236,0.48038
7/21/16 18:00,0.229,,0.08478,0.14176,0.224364,,0.154196,0.234739,0.217173,0.310021,0.14327,0.195701,0.200019,,0.233247,0.286,0.164796,0.175533,0.331505,0.121368,0.124426,0.64444
7/22/16 0:00,0.24,,0.17075,0.26772,0.31253,,,0.261268,0.225065,0.291322,0.341765,0.240429,0.124007,,0.248951,0.2,0.203054,0.2062,0.31996,0.152801,0.139687,0.3518
7/22/16 6:00,0.242,,0.21772,0.24631,0.217128,,0.272205,0.267658,0.249194,0.293026,0.182703,0.246962,0.224724,,0.257403,0.216,0.211156,0.315356,0.303359,0.189937,0.170462,0.34219
7/22/16 12:00,0.272,,0.08019,0.13791,0.240745,,0.168444,0.283353,0.271904,0.311983,0.167175,0.250842,0.320943,,0.374239,0.255,0.173032,0.295831,0.360995,0.19156,0.164137,
7/22/16 18:00,0.337,,0.09996,0.12884,0.329234,,0.237857,0.352964,0.364747,0.376871,0.247927,0.294023,0.393359,,0.341666,0.283,0.243838,0.340973,0.388278,0.226074,0.229403,0.29856
7/23/16 0:00,0.302,,0.20766,0.31038,0.314315,,0.224501,0.340842,0.287866,0.412332,0.232003,0.314796,0.193962,,0.336148,0.319,0.240308,0.34424,0.376301,,0.220413,0.13827
7/23/16 6:00,0.318,,0.26489,0.26236,0.35299,,0.251624,0.324323,0.271184,0.421081,0.217617,0.289689,0.222784,,0.339402,0.307,0.230851,0.337707,0.376974,0.232609,0.231826,0.12052
7/23/16 12:00,0.301,,0.20756,0.15313,0.294938,,0.192874,0.348623,0.296081,0.30203,0.288141,0.267019,0.293122,,,0.272,0.192877,0.349916,0.36135,0.241212,0.209032,0.35183
7/23/16 18:00,0.306,,0.2178,0.17216,0.313191,,0.221005,0.362467,0.344566,0.327592,0.246093,0.28932,0.265095,,0.341572,0.267,0.201308,0.342782,0.374464,0.238396,0.230614,0.39534
7/24/16 0:00,0.391,,0.33357,0.40374,0.277292,,0.215385,0.332251,0.265928,0.344426,0.535292,0.284366,0.205758,,0.307777,0.287,0.214476,0.472373,0.478867,0.290912,0.30238,0.41881
7/24/16 6:00,0.355,,0.28182,0.29886,0.278024,,0.191836,0.316522,0.266494,0.293805,0.31858,0.273509,0.192312,,0.309591,0.251,0.198918,0.404391,0.370111,0.268021,0.239785,0.20636
7/24/16 12:00,0.365,,0.1771,0.16497,0.259501,,0.186914,0.337227,0.265249,0.273168,0.240033,0.201353,0.178086,,0.289993,0.251,0.184586,0.391458,0.318513,0.268865,0.217432,0.36585
7/24/16 18:00,0.38,,0.18527,0.1738,0.31475,,0.23191,0.384684,0.322548,0.269086,0.324288,0.211619,0.28081,,0.341127,0.209,0.190163,0.393524,0.331116,0.24834,0.217184,0.47534
7/25/16 0:00,0.407,,0.33014,0.29667,0.414078,,0.277075,0.365779,0.287069,0.368323,0.306224,0.259206,0.190991,,0.422617,0.25,0.207386,0.406018,0.444261,0.247579,0.222704,0.34393
7/25/16 6:00,0.493,,0.33,0.33501,0.39367,,0.327456,0.397622,0.365092,0.419315,0.310225,0.232429,0.31677,,0.358134,0.311,0.267459,0.523124,0.427466,0.338958,0.342567,0.46322
7/25/16 12:00,0.378,,0.09308,0.1649,0.345196,,0.212493,0.41354,0.335898,0.275435,,0.208764,0.204914,,0.322753,0.307,0.225223,0.465107,0.338604,0.225075,0.209129,0.5119
7/25/16 18:00,0.394,,0.11227,0.20627,0.379428,,0.226316,0.394973,0.349129,0.302159,0.299919,0.203758,0.300591,,0.347346,0.314,0.245548,0.329276,0.351361,0.237178,0.223055,0.50968
7/26/16 0:00,0.47,,0.27553,0.33716,0.531548,,0.47808,0.56126,0.389149,0.526989,0.420494,0.215807,0.249977,,0.388297,0.38,0.260455,0.418138,0.376394,0.22766,0.229925,0.35308
7/26/16 6:00,0.567,,0.22559,0.32581,0.47346,,0.53701,0.510729,0.364294,0.610299,0.380656,0.214853,0.328457,,0.456871,0.268,0.376516,0.509067,0.373987,0.340138,0.29967,0.38578
