date,time,DsWrocWybCon,LdLodzGdansk,MpKrakAlKras,MpZakopaSien,MzWarMarszal,PdBialWaszyn,PkRzeszRejta,PmGdaWyzwo03,SlKatoPlebA4,WmOlsPuszkin,WpPoznPolank,ZpSzczPils02
160803,16:00,0.278162,0.299,0.44862,0.12814,0.287,0.216,0.14377,0.221658,0.27954,0.150127,0.25363,0.28472
160804,00:00,0.284792,0.34,0.49968,0.40596,0.44,0.3,0.27882,0.266595,0.66168,0.153996,0.27174,0.1609
160804,08:00,0.334827,0.338,0.71213,0.24494,0.504,0.267,0.20693,0.347511,0.4673,0.23704,0.304,0.27873
160804,16:00,0.247727,0.274,0.47256,0.20965,0.425,0.286,0.16464,0.284594,0.59745,0.186705,0.26766,0.3374
160805,00:00,0.292449,0.379,0.62074,0.42976,0.594,0.313,0.15521,0.299002,0.27006,0.174213,0.26651,0.14226
160805,08:00,0.396512,0.492,0.92456,0.2345,0.776,0.356,0.21842,0.336069,0.46049,0.219997,0.31807,0.21289
160805,16:00,0.265838,0.329,0.65494,0.2201,0.44,0.277,0.22342,0.272295,0.62185,0.196507,0.31367,0.34466
160806,00:00,0.251867,0.278,0.42032,0.18822,0.267,0.325,0.19362,0.281269,0.32043,0.137619,0.29488,0.23878
160806,08:00,0.272282,0.277,0.74481,0.20214,0.245,0.297,0.15415,0.294493,0.1634,0.161778,0.30149,0.15097
160806,16:00,0.223146,0.357,0.5702,0.19602,0.336,0.271,0.15659,0.221352,0.43498,0.134624,0.20526,0.16886
160807,00:00,0.238427,0.212,0.53767,0.18664,0.321,0.248,0.17719,0.205036,0.28426,0.135926,0.26957,0.14693
160807,08:00,0.241387,0.237,0.33622,0.11019,0.224,0.191,0.12984,0.179663,0.22164,0.188238,0.23267,0.12053
160807,16:00,0.219666,0.198,0.62106,0.152,0.164,0.158,0.09967,0.178852,0.24274,0.151485,0.20527,0.08581
160808,00:00,0.333982,0.448,0.59989,0.26791,0.408,0.197,0.16846,0.220628,0.4063,0.199571,0.36293,0.10525
160808,08:00,0.401177,0.357,0.75629,0.1995,0.333,0.266,0.22098,0.271741,0.45526,0.245545,0.31304,0.21336
160808,16:00,0.230118,0.263,0.53526,0.1489,0.286,0.228,0.11183,0.269335,0.48151,0.241798,0.28765,0.26639
160809,00:00,0.301496,0.37,0.56439,0.45009,0.281,0.241,0.27441,0.238517,0.1251,0.195372,0.28808,0.12154
160809,08:00,0.242877,0.355,0.75176,0.16878,0.538,0.311,0.24317,0.22109,0.14742,0.232921,0.28991,0.11749
160809,16:00,0.23466,0.278,0.60423,0.18617,0.48,0.352,0.11548,0.196265,0.13641,0.182084,0.29804,0.10003
160810,00:00,0.206512,0.228,0.23372,0.24124,0.258,0.229,0.1508,0.226968,0.18001,0.222616,0.30497,0.0464
160810,08:00,0.237988,0.354,0.60084,0.15415,0.414,0.578,0.61706,0.216743,0.28522,0.283094,0.2864,0.08648
160810,16:00,0.200031,0.372,0.60598,0.20976,0.562,0.271,0.18395,0.170381,0.08206,0.308214,0.19713,0.16054
160811,00:00,0.173377,0.238,0.35022,0.12933,0.281,0.182,0.10738,0.2353,0.23137,0.187345,0.24806,0.04834
160811,08:00,0.189442,0.24,0.48964,0.13225,0.312,0.252,0.17622,0.20515,0.25972,0.176656,0.24373,0.08715
160811,16:00,0.181601,0.17,0.58116,0.18089,0.188,0.197,0.19721,0.193569,0.14752,0.128092,0.1966,0.12091
160812,00:00,0.368504,0.276,0.60508,0.15302,0.274,0.232,0.16704,0.188503,0.38482,,0.2659,0.0792
160812,08:00,0.366321,0.33,0.63468,0.1606,0.343,0.194,0.29088,0.23878,0.61651,0.206763,0.32859,0.19951
160812,16:00,0.237744,0.224,0.74676,0.10653,0.31,0.167,0.12307,0.248514,0.48045,0.132477,0.26536,0.19255
160813,00:00,0.291271,0.323,0.66313,0.28327,0.37,0.174,0.24908,0.225072,0.2346,0.245951,0.32403,0.1723
160813,08:00,0.346409,0.332,0.56185,0.11339,0.438,0.221,0.19712,0.228399,0.30645,0.23333,0.34729,0.12771
160813,16:00,0.264322,0.315,0.48198,0.11755,0.334,0.256,0.20465,0.247386,0.28228,0.140688,0.27219,0.25121
160814,00:00,0.235971,0.356,0.62687,0.19225,0.345,0.242,0.25827,0.244692,0.20617,0.207774,0.32577,0.15651
160814,08:00,0.24159,0.341,0.39165,0.12762,0.289,0.282,0.1637,0.198181,0.09837,0.154943,0.27974,0.0953
160814,16:00,0.214056,0.26,0.68859,0.15331,0.24,0.216,0.20946,0.229568,0.19046,0.124744,,0.1367
160815,00:00,0.259325,0.271,0.57871,0.25793,0.329,0.252,0.21991,0.234594,0.29497,0.16827,0.36373,0.10747
160815,08:00,0.226607,0.266,0.41058,0.16279,0.232,0.208,0.16852,0.243466,0.38556,,0.25812,0.09804
160815,16:00,0.176388,0.228,0.52876,0.09995,0.291,0.233,0.11657,0.215196,0.16896,,0.25077,0.14587
160816,00:00,0.222816,0.273,0.49472,0.23894,0.301,0.23,0.21332,0.294649,0.52684,,0.29836,0.13663
160816,08:00,0.232781,0.282,0.82855,0.20477,0.289,0.231,0.21574,0.223679,0.41031,,0.28142,0.17978
160816,16:00,0.216307,0.275,0.44669,0.12709,0.501,0.256,0.1339,0.220948,0.23898,0.150168,0.27489,0.23334
160817,00:00,0.311326,0.404,0.61173,0.41918,0.259,0.237,0.28934,0.2777,0.31775,0.210024,0.29455,0.12773
160817,08:00,,0.514,0.76795,0.18374,0.462,0.239,0.33942,0.258818,0.31021,0.197948,,0.22319
160817,16:00,0.173422,0.247,0.51631,0.17205,0.379,0.285,0.13123,0.295787,0.30099,0.24013,0.27285,0.27536
160818,00:00,0.26349,0.507,0.53269,0.32824,0.323,0.245,0.23061,0.295238,0.49751,0.197339,0.29526,0.10034
160818,08:00,0.293247,0.368,1.00051,0.22183,0.437,0.277,0.24328,0.264562,0.48396,0.218228,0.35204,0.10105
160818,16:00,0.224076,0.27,0.54092,0.18487,0.284,0.221,0.19003,0.261579,0.50776,0.28286,0.25474,0.1809
160819,00:00,0.247457,0.356,0.69255,0.55133,0.259,0.217,0.17845,0.264392,0.23981,0.27333,0.59652,0.17787
160819,08:00,0.395739,0.483,1.06717,0.25536,0.723,0.234,0.23112,0.256144,0.45575,0.374132,0.66521,0.16487
160819,16:00,0.227526,0.302,0.62146,0.11731,0.342,0.22,0.16456,0.283745,0.39108,0.182123,0.23978,0.12522
160820,00:00,0.346444,0.405,0.66442,0.37656,0.682,0.259,0.30319,0.547785,0.43092,0.318994,0.4325,0.04758
160820,08:00,0.320605,0.459,0.80035,0.29715,0.599,0.298,0.23231,0.356857,0.39795,0.302531,0.36244,0.14936
160820,16:00,0.25832,0.35,0.54599,0.13609,0.3,0.268,0.17845,0.314222,0.35986,0.191948,0.31606,0.24891
160821,00:00,0.331962,0.487,0.80605,0.49386,0.71,0.299,0.2909,0.375901,1.21775,0.228675,0.44745,0.152
160821,08:00,0.292356,0.416,0.75084,0.20567,0.358,0.29,0.19796,0.430539,0.33758,0.250254,0.33615,0.094
160821,16:00,0.256402,0.478,0.6201,0.20354,0.375,0.305,0.18825,0.365878,0.15155,0.30518,0.39558,0.15259
160822,00:00,0.406659,0.34,0.34272,0.16251,0.359,0.295,0.17765,0.364742,0.29174,0.230882,0.46093,0.08227
160822,08:00,0.238159,0.381,0.97127,0.20754,0.427,0.322,0.17784,0.481251,0.5685,0.217793,0.45204,0.12704
160822,16:00,0.229972,0.349,0.73555,0.29396,0.476,0.338,0.22785,0.359077,0.37197,0.224402,0.33168,0.13744
160823,00:00,0.413819,0.453,0.42191,0.37847,0.401,0.248,0.17432,0.511601,0.32194,0.322316,0.67435,0.11213
160823,08:00,0.279215,0.491,0.84424,0.1469,0.605,0.264,0.23945,0.397674,0.51797,0.385771,0.45397,0.15059
160823,16:00,0.227108,0.368,0.53646,0.14136,0.314,0.228,0.13725,0.326692,0.32889,0.224814,0.41423,0.27888
160824,00:00,0.323644,0.408,0.39979,0.42049,0.333,0.277,0.26858,0.28204,0.49548,0.194348,0.45544,0.50033
160824,08:00,0.307824,0.383,0.70808,0.21242,0.592,0.307,0.33146,0.304992,0.16476,0.210627,0.53374,0.24279
160824,16:00,0.188882,0.353,2.01791,0.26105,0.505,0.258,0.20862,0.318335,0.20029,0.176178,0.32421,0.23127
160825,00:00,0.273758,0.737,0.55498,0.42286,0.558,0.307,0.3934,0.620135,0.32481,0.25964,0.45139,0.23095
160825,08:00,0.274541,0.448,0.88575,0.30031,0.692,0.402,0.4734,0.392504,0.47337,0.666024,0.39897,0.27292
160825,16:00,0.202119,0.384,0.5329,0.23767,0.542,0.245,0.25394,0.30602,0.4105,0.164269,0.31723,0.26804
160826,00:00,0.238951,0.362,0.94458,0.2325,0.445,0.427,0.4596,0.434573,0.55508,0.352566,0.37265,0.1329
160826,08:00,0.351945,0.421,1.02437,0.14698,0.669,0.275,0.48825,0.331134,0.44632,0.216369,0.39872,0.22652
160826,16:00,0.229681,0.367,0.64569,0.13051,0.56,0.205,0.29066,0.282218,0.40372,0.166083,0.34992,0.46134
160827,00:00,0.260844,0.4,0.76878,0.27083,0.41,0.252,0.40081,0.390881,0.36215,0.21664,0.47357,0.27705
160827,08:00,0.299242,0.454,1.08723,0.19892,0.398,0.269,0.34554,0.400174,0.32264,0.266729,0.44607,0.21662
160827,16:00,0.224674,0.367,0.61719,0.1018,0.291,0.283,0.28002,0.315109,0.43049,0.170449,0.35699,0.39181
160828,00:00,0.373387,0.539,0.87267,0.36692,0.84,0.45,0.47938,0.332918,0.43773,0.228224,0.72479,0.11409
160828,08:00,0.294984,0.465,0.59998,0.1218,0.334,0.344,0.33995,0.320918,0.27931,0.210324,0.45925,0.20545
160828,16:00,0.242245,0.388,0.55317,0.1168,0.271,0.305,0.27878,0.391444,0.37221,0.21372,0.38393,0.51468
160829,00:00,0.281063,0.416,0.67211,0.36133,0.34,0.33,0.28978,0.724636,0.17265,0.334128,0.60042,0.2161
160829,08:00,0.256919,0.486,1.02442,0.22384,0.481,0.431,0.41609,0.24339,0.61891,0.299025,0.45808,0.16305
160829,16:00,0.226724,0.339,0.73394,0.21914,0.343,0.335,0.38717,0.251127,0.44603,0.162777,0.33796,0.21144
160830,00:00,0.197965,0.347,0.47043,0.18,0.218,0.241,0.34009,0.186325,0.09903,0.154863,0.36255,0.06598
160830,08:00,0.18525,0.338,0.80388,0.15031,0.315,0.244,0.28959,0.193812,0.20775,0.171561,0.34432,0.77628
160830,16:00,0.174022,0.281,0.51769,0.10459,0.334,0.218,0.19486,0.197594,0.51338,0.125299,0.31414,0.20298
160831,00:00,0.326878,0.322,0.47171,0.17877,0.309,0.195,0.32045,0.205918,0.67894,0.19537,0.76819,0.44572
160831,08:00,0.676508,0.555,1.03689,0.12887,0.376,0.305,0.44872,0.265592,0.58051,0.189857,0.74525,0.25862
160831,16:00,0.199702,0.373,0.57603,0.12388,0.511,0.22,0.18772,0.237328,0.39367,0.163663,0.36076,0.26948
160901,00:00,0.327212,0.351,0.6692,0.20285,0.463,0.216,0.3398,0.520288,0.22357,0.161105,0.39799,0.12865
160901,08:00,,0.465,1.19504,0.10594,0.792,0.271,0.44052,0.33691,0.53565,0.259798,0.35403,0.24529
160901,16:00,0.20986,0.329,0.68345,0.10477,0.412,0.203,0.20405,0.24799,0.47814,0.210778,0.23931,0.29959
160902,00:00,0.342718,0.447,0.76306,0.31332,0.424,0.226,0.32728,0.260683,0.24919,0.237732,0.77021,0.15956
160902,08:00,0.370141,0.513,1.11183,0.34066,0.537,0.381,0.4735,0.295281,0.6641,0.274079,0.36911,0.16212
160902,16:00,0.239035,0.381,0.68022,0.11065,0.404,0.239,0.21462,0.206511,0.39534,0.157986,0.24079,0.22283
160903,00:00,0.351453,1.184,0.78918,0.31779,0.699,0.751,0.35184,0.300167,0.74766,0.284593,0.68737,0.23762
160903,08:00,0.38629,0.49,0.84859,0.15705,0.359,0.277,0.35963,0.26022,0.5599,0.285244,0.42075,0.20606
160903,16:00,0.232814,0.359,0.6151,0.11268,0.297,0.192,0.23812,0.258945,0.32513,0.193697,0.28514,0.25767
160904,00:00,0.398563,0.753,1.05593,0.24807,0.506,0.22,0.40081,0.23242,0.38267,0.283945,0.33541,0.31384
160904,08:00,0.275723,0.438,0.67431,0.18564,0.354,0.34,0.30977,0.257091,0.6592,0.232174,0.32088,0.22767
160904,16:00,0.236513,0.408,0.59663,0.10693,0.309,0.297,0.28169,0.255874,0.51055,0.193807,0.2673,0.26607
160905,00:00,0.216374,0.419,0.4217,0.11568,0.342,0.261,0.25816,0.208369,0.11842,0.206029,0.27251,0.14546
160905,08:00,0.251877,0.371,0.89183,0.19807,0.436,0.358,0.2797,0.232766,0.14444,0.177976,0.31264,0.24119
160905,16:00,0.247345,0.391,0.87271,0.21094,0.792,0.336,0.27338,0.222703,0.26155,0.122312,0.31949,0.31498
160906,00:00,0.204965,0.293,0.30058,0.142,0.249,0.238,0.20604,0.204475,0.31442,0.17119,0.31953,0.16586
160906,08:00,0.219697,0.367,0.6396,0.12968,0.798,0.33,0.29645,0.270413,0.35495,0.184704,0.34104,0.44918
160906,16:00,0.213636,0.34,0.72253,0.1938,0.598,0.251,0.51134,0.224105,0.26443,0.13677,0.25931,0.22179
160907,00:00,0.21542,0.601,0.53481,0.1923,0.326,0.479,0.36549,0.505464,0.66522,0.329849,0.72119,0.20209
160907,08:00,0.377035,0.628,1.14337,0.2592,0.984,0.503,0.61254,0.310931,0.45497,0.340666,0.73788,0.30862
160907,16:00,0.261046,0.394,0.77108,0.15163,0.423,0.22,0.25984,0.21503,0.36483,0.153661,0.2845,0.32815
160908,00:00,0.437476,0.655,0.87503,0.37735,0.993,0.378,0.47107,0.43666,0.38769,0.585632,0.51585,0.29242
160908,08:00,0.515497,0.7,0.9642,0.266,0.709,0.498,0.45389,0.460316,0.84587,0.444783,0.56191,0.36543
160908,16:00,0.19483,0.371,0.75006,0.11938,0.418,0.334,0.30526,0.277739,0.58766,0.142152,0.33317,0.49155
160909,00:00,0.239798,0.471,0.64163,,0.368,0.388,0.40205,0.561854,0.4992,0.237168,0.48496,0.2834
160909,08:00,0.407827,0.67,0.8914,0.33495,0.776,0.482,0.4476,0.359446,0.66249,0.284253,0.47257,0.36171
160909,16:00,0.282396,0.393,0.87263,0.15674,0.276,0.298,0.41895,0.33578,0.53998,0.199449,0.30966,0.77556
160910,00:00,0.504201,0.532,0.9867,0.46237,0.505,0.329,0.42302,0.455781,0.41595,0.33177,0.45623,0.53686
160910,08:00,0.337188,0.612,0.93114,0.31138,0.465,0.363,0.39087,0.392407,0.37924,0.238467,0.42494,0.20643
160910,16:00,0.257039,0.384,0.63134,0.17383,,0.571,0.27083,0.377181,0.28628,0.192157,0.2939,0.37085
160911,00:00,0.286834,0.58,,0.36633,0.511,0.424,0.50072,0.328246,0.77007,0.252013,0.62522,0.24103
160911,08:00,0.37143,0.516,0.76999,0.27697,0.412,0.364,0.38015,0.333461,0.41669,0.226026,0.51307,0.22546
160911,16:00,0.216969,0.361,0.67444,0.16696,0.519,0.302,0.23135,0.366098,0.57855,0.226608,0.32618,0.70339
160912,00:00,0.393702,1.141,0.75578,0.31634,1.112,0.58,0.38199,0.641249,0.57292,0.375051,0.64765,0.21262
160912,08:00,0.490878,1.4,1.17981,0.34024,0.731,0.76,0.52172,0.516045,0.52347,0.802656,0.6243,0.51664
160912,16:00,0.258977,0.425,0.79759,0.17424,,0.494,0.26097,0.336831,0.49184,0.213057,0.37021,0.98614
160913,00:00,0.383158,0.389,0.75743,0.43893,0.256,0.379,0.4938,0.281538,0.58703,0.265762,0.70113,0.62038
160913,08:00,0.481069,0.575,1.25458,0.41286,0.811,0.495,0.47705,,0.76479,0.210173,0.69305,0.61435
160913,16:00,0.225296,0.396,0.67851,0.17747,0.672,0.188,0.27034,0.28147,0.26054,0.113535,0.36796,1.01986
160914,00:00,0.32289,0.409,0.80003,0.49941,0.135,0.228,0.47804,0.392379,0.30918,0.156561,0.42367,0.55341
160914,08:00,0.326769,0.382,1.1902,0.43127,0.814,0.468,0.54868,0.369449,0.52616,0.213788,0.36873,0.37826
160914,16:00,0.185402,0.303,0.86344,0.19431,0.537,0.222,0.1888,,0.16262,0.097626,0.31692,0.59873
160915,00:00,0.29274,0.272,0.6775,0.25985,0.346,0.228,0.36052,0.612591,0.36785,0.194509,0.33602,0.4311
160915,08:00,0.387485,0.486,1.11319,0.42587,0.836,0.542,0.50449,0.51206,0.47287,0.393118,0.4179,0.40922
160915,16:00,0.198759,0.299,0.83535,0.17589,0.594,0.179,0.32447,0.214822,0.65973,0.109001,0.30116,0.59913
160916,00:00,0.311088,0.349,0.86936,0.41422,0.433,0.698,0.52702,0.448815,0.36773,0.202356,,0.36101
160916,08:00,0.499926,0.45,1.38931,0.40603,,0.738,0.53275,,0.70046,,0.38754,0.36758
160916,16:00,0.316136,0.425,0.73353,0.16462,0.413,0.314,0.30454,0.299692,0.58783,0.201376,0.34517,0.75982
160917,00:00,0.386074,0.366,1.06307,0.44253,0.353,0.248,0.44104,0.285009,0.48538,0.230756,0.30625,0.42225
160917,08:00,0.419715,0.374,1.23032,0.39345,0.373,0.238,0.4243,0.281614,0.35232,0.257684,0.31447,0.3762
160917,16:00,0.384856,0.352,1.3372,0.23028,0.386,0.149,0.34366,0.247152,0.18734,0.169341,0.26334,0.56769
160918,00:00,0.374232,0.283,1.10829,0.2652,0.296,0.14,0.32033,0.206511,0.40013,0.19508,0.27628,0.33843
160918,08:00,0.25659,0.262,0.71483,0.14026,0.245,0.172,0.39126,0.202007,0.44189,0.219942,0.2714,0.24663
160918,16:00,0.317505,0.339,0.81058,0.23294,0.573,0.165,0.3104,0.202438,0.50124,0.164575,0.25412,0.44944
160919,00:00,0.308517,0.278,0.43222,0.23688,0.233,0.156,0.23293,0.191681,0.42499,0.190485,0.26478,0.27861
160919,08:00,0.319304,0.338,0.8315,0.28699,0.596,0.335,0.29342,0.373345,0.2962,0.276447,0.30491,0.36228
160919,16:00,0.38672,0.373,0.8347,0.25536,0.58,0.227,0.3879,0.173172,0.35287,0.181914,0.23217,0.46811
160920,00:00,0.233613,0.262,0.4529,0.22569,0.283,0.416,0.31484,0.270017,0.4456,0.265086,0.38109,0.26782
160920,08:00,0.348419,0.589,0.72798,0.2138,0.878,0.425,0.29623,0.407354,0.38133,0.671888,0.35474,0.48507
160920,16:00,0.256597,0.306,0.80019,0.1129,0.613,0.332,0.22033,0.228712,0.39619,0.207469,0.21286,0.55727
160921,00:00,0.260504,0.391,0.60705,0.1776,0.337,0.235,0.29996,0.186675,0.61153,0.200326,0.27722,0.37419
160921,08:00,0.359934,0.38,1.00339,0.22231,0.813,0.456,0.28901,0.468191,0.39762,0.317408,0.21416,0.37124
160921,16:00,0.254815,0.306,0.78887,0.2322,0.957,0.233,0.29614,0.196343,0.07788,0.224463,0.15894,0.46099
160922,00:00,0.508354,0.371,0.62298,0.62857,0.351,0.23,0.40015,0.16771,0.51441,0.244106,0.30604,0.28175
160922,08:00,0.416954,0.7,1.15547,0.29584,0.652,0.415,0.35976,0.262163,0.88192,0.294798,0.64374,0.68202
160922,16:00,0.276045,0.452,1.01256,0.20201,0.427,0.277,0.44323,0.183311,0.235,0.215937,0.17702,0.46297
160923,00:00,0.708288,0.489,0.75461,0.34048,0.376,0.326,0.26309,0.325492,0.4856,0.229886,0.74549,0.38867
160923,08:00,0.74524,0.597,1.20733,0.17649,0.552,0.302,0.39969,0.315097,0.77345,0.389112,1.03359,0.59378
160923,16:00,0.331896,0.332,0.87427,0.20886,0.421,0.333,0.3,0.2911,0.62214,0.268463,0.18856,0.45956
160924,00:00,0.457634,0.421,0.99468,0.44598,0.607,0.275,0.43777,0.2272,0.83635,,0.42856,0.34468
160924,08:00,0.494958,0.462,1.11829,0.26553,0.328,0.367,0.32646,0.242232,0.80256,,0.3349,0.30673
160924,16:00,0.334784,0.323,1.06627,0.21911,0.405,0.232,0.3939,0.15833,0.66697,,0.16601,0.38826
160925,00:00,1.41635,1.413,1.01354,0.2973,0.981,0.338,0.64266,0.357191,0.67605,,0.5489,0.47721
160925,08:00,0.520351,0.382,0.77739,0.29098,0.543,0.241,0.44845,0.241616,1.12113,,0.35705,0.32745
160925,16:00,0.2986,0.329,0.53324,0.15316,0.605,0.226,0.17396,0.210522,0.3724,,0.1756,0.38346
160926,00:00,0.39061,0.406,0.82764,0.4413,0.445,0.235,0.63888,0.334711,0.49826,,0.25214,0.26574
160926,08:00,0.587918,0.589,1.17554,0.81865,0.806,0.364,,0.274046,0.60584,,0.34478,0.36088
160926,16:00,0.234549,0.343,0.81739,0.16615,0.646,0.259,0.2273,0.252154,0.42421,0.208968,0.21361,0.45159
160927,00:00,0.287538,0.379,0.4333,0.53868,0.52,1.516,0.39294,0.35613,0.18242,0.260217,0.31324,0.28886
160927,08:00,0.405026,0.603,1.12963,0.36364,0.904,0.603,0.6293,0.345887,0.51422,0.444554,0.41421,0.47318
160927,16:00,0.313249,0.383,0.79225,0.19957,0.701,0.265,0.24505,0.341169,0.50991,0.242878,0.23352,0.47962
160928,00:00,0.855489,0.517,0.91387,0.46436,0.597,0.697,0.71461,0.387652,0.71511,0.449187,0.42212,0.28589
160928,08:00,0.807124,0.797,1.1386,0.49786,0.935,0.405,0.60975,0.43854,1.26085,0.407112,0.45166,0.34328
160928,16:00,0.301876,0.505,0.96061,0.24037,0.668,0.35,0.3734,0.342854,0.48861,0.401212,0.28055,0.39582
160929,00:00,0.229044,0.377,0.76594,0.20159,0.417,0.343,0.27617,0.239387,0.08619,0.194329,0.25352,0.31468
160929,08:00,0.319482,0.394,0.84838,0.22554,0.478,0.275,0.31259,0.315626,0.40289,0.34337,0.30104,0.34127
160929,16:00,0.255444,0.407,0.67263,0.11784,0.513,0.306,0.25614,0.353782,0.58542,0.244409,0.25753,0.45617
160930,00:00,0.240283,0.39,1.25483,0.57562,0.394,0.255,0.2427,0.239301,0.14359,0.173803,0.25022,0.31892
160930,08:00,0.351874,0.391,1.92603,0.65182,0.472,0.307,0.36776,0.264073,0.53111,0.196443,0.34768,0.2949
160930,16:00,0.306176,0.407,0.87069,0.13739,0.449,0.403,0.32596,0.189778,0.6496,0.178405,0.27187,0.43995
161001,00:00,0.241639,0.381,1.26189,0.43577,0.399,0.297,0.34352,0.210112,0.24465,0.270905,0.26261,0.3464
161001,08:00,0.296668,0.517,0.78829,0.68578,0.412,0.431,0.36645,0.302103,0.51975,0.337885,0.40304,0.42996
161001,16:00,0.369518,0.451,0.73932,0.23665,0.709,0.257,0.28704,0.314981,0.55522,0.189492,0.25792,0.45947
161002,00:00,0.308439,0.61,1.06551,0.69817,0.636,0.25,0.29228,0.249453,0.2418,0.233366,0.41284,0.42152
161002,08:00,0.283064,0.523,0.88168,0.51101,0.506,0.307,0.31772,0.278439,0.77061,0.322438,0.28838,0.31398
161002,16:00,0.278643,0.396,1.04856,0.28646,0.372,0.292,0.27344,0.23554,0.38367,0.199729,0.21802,0.5033
161003,00:00,0.238004,0.465,0.49503,0.32943,0.339,0.339,0.29821,0.660747,0.16618,0.522171,0.28899,0.41179
161003,08:00,0.388642,0.479,0.96586,0.34036,0.878,0.614,0.52492,0.309305,0.20286,0.480211,0.43707,0.77963
161003,16:00,0.300419,0.577,0.60884,0.28654,1.112,0.399,0.27392,0.236587,0.37172,0.189937,0.36929,0.71904
161004,00:00,0.221561,0.385,0.37858,0.2881,0.33,0.233,0.21124,0.175099,0.26665,0.151586,0.24609,0.25157
161004,08:00,0.221458,0.386,0.79597,0.35053,0.469,0.277,0.54665,0.144254,0.15134,0.165561,0.21418,0.26377
161004,16:00,0.20587,0.336,0.63022,0.17093,0.49,0.176,0.21026,0.151531,0.19442,0.177886,0.17352,0.38728
161005,00:00,0.176892,0.289,0.22227,0.10077,0.31,0.176,0.16869,0.144289,0.47061,0.121249,0.19099,0.2345
161005,08:00,0.207761,0.346,0.37769,0.111,0.52,0.248,0.19959,0.142484,0.54469,0.1469,0.20718,0.32562
161005,16:00,0.264743,0.446,0.5399,0.21821,0.535,0.352,0.29845,0.174975,0.51109,0.171564,0.24182,0.3645
161006,00:00,0.208941,0.362,0.30603,0.23712,0.282,0.203,0.27381,0.170099,0.12795,0.132917,0.22755,0.25122
161006,08:00,0.268833,0.473,0.61746,0.27103,0.692,0.32,0.32749,0.177426,0.31373,0.176626,0.20645,0.31261
161006,16:00,0.332243,0.619,0.64954,0.13675,0.875,0.291,0.28669,0.203663,0.49784,0.197606,0.26297,0.38259
161007,00:00,0.474638,0.664,0.78306,0.37608,0.532,0.275,1.57222,0.255994,0.70979,0.256908,0.29651,0.29421
161007,08:00,1.08514,1.111,0.98245,0.122,0.927,0.555,0.80621,0.522419,1.25557,0.290013,0.63503,0.43124
161007,16:00,0.276264,0.458,0.81641,0.15779,0.756,0.368,0.23516,0.170058,0.62105,0.256215,0.26914,0.43957
161008,00:00,0.267197,0.432,0.88056,0.50213,0.419,0.227,0.8402,0.160418,0.96899,0.184086,0.23416,0.34788
161008,08:00,0.205772,0.421,1.02543,0.2304,0.623,0.229,0.74421,0.189728,0.70351,0.215036,0.25663,0.17559
161008,16:00,0.217011,0.479887,0.77446,0.24307,0.444,0.299,0.49209,0.208935,0.33659,0.235696,0.24427,0.2021
161009,00:00,0.392259,0.417774,0.74832,0.36683,0.437,0.618,0.60541,0.180337,0.70867,0.276515,0.34481,0.16692
161009,08:00,0.236016,0.42266,0.8687,0.25916,0.358,0.303,0.33307,0.191023,0.55058,0.28808,0.26624,0.16778
161009,16:00,0.201393,0.581547,0.50007,0.24089,0.417,0.255,0.34902,0.241558,0.68128,0.28875,0.25715,0.17486
161010,00:00,0.196688,0.596434,0.969,0.78249,0.408,0.237,0.75248,0.471664,0.24832,0.317682,0.33731,0.14352
161010,08:00,0.249115,0.539321,1.11622,0.34599,0.453,0.569,0.47375,0.354532,0.36647,0.336645,0.34176,0.34241
161010,16:00,0.261593,0.415,1.46009,0.2628,0.447,0.3,0.324,0.237456,0.27256,0.2669,0.37762,0.32314
161011,00:00,0.434698,0.397,0.77328,0.21837,0.318,0.167,1.0888,0.175543,0.36161,0.172856,0.5525,0.28834
161011,08:00,0.407006,0.436,0.9947,0.18316,0.58,0.267,0.76276,0.177905,0.45771,0.232013,0.31641,0.27669
161011,16:00,0.278148,0.458,0.84611,0.25226,0.613,0.328,0.33691,0.207001,0.37106,0.269117,0.32311,0.2918
161012,00:00,0.217398,0.366,0.29159,0.2898,0.369,0.194,0.25635,0.178488,0.27132,0.17679,0.30723,0.13715
161012,08:00,0.236921,0.393,0.59501,0.3047,0.592,0.267,0.26753,0.199812,0.24741,0.235947,0.29292,0.22017
161012,16:00,0.2693,0.46,0.60498,0.23281,0.654,0.304,0.36366,0.224123,0.34355,0.261435,0.3551,0.34916
161013,00:00,0.224196,0.322,0.29085,0.28478,0.374,0.177,0.23857,0.203449,0.21036,0.206428,0.32923,0.17652
161013,08:00,0.1881,0.376,0.62021,0.27425,0.752,0.371,0.25359,0.16437,0.34168,0.20861,0.29532,0.28269
161013,16:00,0.229075,0.454,0.84016,0.23959,,0.226,0.30617,0.176488,0.42652,0.192566,0.25899,0.21111
161014,00:00,0.226727,0.448,0.38609,0.33191,,0.287,1.0187,0.163018,0.39844,0.336432,0.36821,0.15985
161014,08:00,0.356205,0.551,0.692,0.309,,1.27,0.75169,0.601036,0.87708,0.517212,0.40043,0.20147
161014,16:00,0.223468,0.519,0.76686,0.44063,,0.373,0.28703,0.236289,0.64696,0.325454,0.26771,0.27748
161015,00:00,0.299063,0.401,0.75739,1.75364,,0.235,0.34357,0.206055,0.42194,0.259357,0.32525,0.19845
